0;-66.82000000000002
0;-70.11999999999978
0;-85.07999999999863
0;-115.32999999999633
0;-132.59999999999502
0;15.349999999998815
0;-27.00000000000044
0;-132.37999999999505
0;-107.62999999999691
0;15.12999999999882
0;-87.71999999999844
0;-46.36000000000034
0;-114.11999999999642
0;-130.17999999999523
0;-123.13999999999574
0;-68.02999999999993
0;-1.810000000000815
0;-79.24999999999908
0;-101.3599999999974
0;-97.2899999999977
40;350.3299999999765
0;18.42999999999879
0;-136.8899999999947
0;-41.30000000000037
0;-119.729999999996
0;-130.5099999999952
0;-174.8399999999927
0;-37.34000000000039
0;-91.23999999999816
0;44.49999999999865
0;-45.590000000000344
100;915.6799999999866
0;-20.620000000000474
0;-136.55999999999474
0;-128.41999999999535
0;-225.32999999999046
0;-81.88999999999888
0;-137.54999999999467
0;-161.85999999999325
0;-231.37999999999022
0;-202.0099999999915
0;-83.53999999999876
0;-152.50999999999365
0;-111.6999999999966
0;311.20000000000226
0;199.99999999999292
0;44.80000000000038
0;189.19999999999354
0;319.4000000000041
0;302.00000000000017
0;444.6000000000326
0;114.1999999999978
0;378.2000000000175
0;264.59999999999167
0;293.3999999999982
0;500.0000000000452
0;156.99999999999537
0;500.0000000000452
0;181.59999999999397
0;352.00000000001154
0;264.3999999999916
0;153.19999999999558
0;226.9999999999914
0;194.59999999999323
0;239.1999999999907
0;149.99999999999577
0;260.3999999999907
0;153.59999999999556
40;1297.099999999874
0;415.80000000002605
0;-28.000000000000117
0;391.8000000000206
0;265.999999999992
0;322.8000000000049
0;67.20000000000047
0;58.00000000000057
0;137.59999999999647
0;274.3999999999939
0;75.4
0;243.59999999999044
0;167.39999999999478
0;162.59999999999505
0;226.5999999999914
0;221.19999999999172
0;240.59999999999062
0;308.8000000000017
0;321.6000000000046
0;251.39999999999
0;391.8000000000206
0;229.19999999999126
0;358.0000000000129
0;362.800000000014
0;206.59999999999255
0;77.59999999999988
0;51.00000000000047
0;222.59999999999164
0;80.59999999999971
0;193.3999999999933
0;314.8000000000031
0;295.39999999999867
0;180.79999999999401
0;293.7999999999983
0;258.1999999999902
0;-101.3999999999985
0;261.1999999999909
0;292.19999999999794
0;172.99999999999446
0;249.99999999999008
0;126.19999999999712
0;320.00000000000426
0;297.7999999999992
0;247.9999999999902
0;272.1999999999934
0;115.79999999999771
0;143.39999999999614
0;104.99999999999832
0;294.1999999999984
0;292.399999999998
0;460.0000000000361
0;33.800000000000225
0;69.60000000000034
0;246.1999999999903
0;452.80000000003446
0;185.99999999999372
0;312.40000000000254
0;355.4000000000123
0;289.7999999999974
0;415.00000000002586
0;199.99999999999292
0;317.6000000000037
0;329.60000000000645
0;237.79999999999077
0;60.0000000000006
0;356.2000000000125
0;112.79999999999788
0;264.59999999999167
0;259.7999999999906
0;161.19999999999513
0;500.0000000000452
0;349.80000000001104
0;217.19999999999195
0;134.19999999999666
0;228.7999999999913
0;430.0000000000293
0;23.00000000000007
0;215.39999999999205
0;97.59999999999874
0;8.999999999999998
0;-87.79999999999927
0;338.2000000000084
0;268.5999999999926
0;405.0000000000236
0;121.1999999999974
0;12.199999999999987
0;184.19999999999382
0;1.3461454173580023e-14
0;71.60000000000022
0;133.99999999999667
0;175.9999999999943
0;-25.600000000000083
0;51.400000000000475
0;-95.39999999999884
0;7.400000000000004
0;94.99999999999889
0;489.0000000000427
0;103.5999999999984
0;-43.600000000000335
0;79.39999999999978
0;149.3999999999958
0;-48.80000000000041
0;252.9999999999899
0;268.1999999999925
0;160.39999999999517
0;374.6000000000167
0;114.79999999999777
0;210.39999999999233
0;115.59999999999772
0;386.80000000001945
0;477.00000000003996
0;325.20000000000545
0;100.59999999999857
0;93.59999999999897
0;-95.9999999999988
0;258.5999999999903
0;246.39999999999029
0;168.7999999999947
0;158.79999999999526
0;247.7999999999902
0;83.39999999999955
0;145.999999999996
0;351.4000000000114
0;252.9999999999899
0;-40.60000000000029
0;114.79999999999777
0;-16.799999999999958
0;361.80000000001377
0;175.9999999999943
0;193.99999999999326
0;220.99999999999173
0;336.60000000000804
0;263.7999999999915
0;158.1999999999953
0;184.5999999999938
0;207.99999999999247
0;-118.39999999999753
0;156.3999999999954
0;-40.40000000000029
0;-26.20000000000009
0;133.7999999999967
0;91.3999999999991
0;-21.600000000000026
0;102.99999999999844
0;135.79999999999657
0;54.200000000000514
0;93.59999999999897
0;-4.7999999999999865
0;4.600000000000014
0;39.80000000000031
0;171.99999999999451
0;106.19999999999825
0;189.5999999999935
0;-8.599999999999973
0;254.9999999999898
0;121.59999999999738
0;-101.99999999999847
0;223.3999999999916
0;351.60000000001145
0;427.60000000002873
0;205.19999999999263
0;201.9999999999928
0;111.79999999999794
0;345.20000000001
0;-18.599999999999984
0;182.9999999999939
0;323.200000000005
40;1299.8999999997516
0;189.9999999999935
0;156.99999999999537
0;295.79999999999876
0;153.19999999999558
0;28.000000000000142
0;-144.59999999999604
0;-33.000000000000185
0;388.20000000001977
0;2.000000000000014
0;44.80000000000038
0;207.99999999999247
0;301.2
0;91.79999999999907
0;-40.000000000000284
0;429.2000000000291
0;119.5999999999975
0;54.00000000000051
0;0.40000000000001346
0;378.80000000001763
0;250.59999999999005
0;53.4000000000005
0;98.19999999999871
0;70.80000000000027
0;223.79999999999157
0;251.39999999999
0;-0.5999999999999865
0;101.9999999999985
0;250.59999999999005
0;-125.9999999999971
0;101.7999999999985
0;42.200000000000344
0;281.19999999999544
0;192.79999999999333
0;-19.8
0;-10.999999999999964
0;-4.599999999999987
0;184.3999999999938
0;112.59999999999789
0;-25.200000000000077
0;117.19999999999763
0;10.799999999999992
0;338.2000000000084
0;72.60000000000016
0;376.60000000001713
0;148.19999999999587
0;35.60000000000025
0;84.79999999999947
0;323.200000000005
0;-132.9999999999967
0;-121.19999999999737
0;227.19999999999138
40;1152.1000000000336
0;114.1999999999978
0;242.5999999999905
0;176.39999999999426
0;-128.59999999999695
0;315.4000000000032
40;1212.6999999998477
0;292.399999999998
0;121.59999999999738
0;-98.59999999999866
0;69.80000000000032
0;47.00000000000041
0;202.79999999999276
0;4960
0;4970
0;4962
0;4978
0;4952
0;4972
0;4972
0;4956
0;4950
0;4970
0;4974
0;4968
